"sex","la","year","e50","e65","e80","e85"
"male","E07000210",2004,75.5061,78.5776,84.3885,87.193
"male","E07000210",2005,76.2633,78.9781,84.2789,86.9394
"male","E07000210",2006,75.9191,79.2124,84.1773,86.8305
"male","E07000210",2007,75.7036,79.3874,84.4485,86.8088
"male","E07000210",2008,76.4933,79.4196,84.4085,86.64
"male","E07000210",2009,75.9433,79.0504,84.5827,86.9701
"male","E07000210",2010,76.3958,79.2887,84.3052,86.6806
"male","E07000210",2011,75.9211,79.4252,84.6056,86.8919
"male","E07000210",2012,77.2328,79.5593,84.6871,86.9595
"male","E07000210",2013,77.5,79.3902,84.6284,86.8718
"male","E07000211",2001,NA,NA,NA,NA
"male","E07000211",2002,75.5744,78.9314,84.44,87.0099
"male","E07000211",2003,76.3397,79.5409,84.6528,87.0442
"male","E07000211",2004,76.5788,79.1085,83.9732,87.0769
"male","E07000211",2005,76.38,79.3227,84.4685,86.8182
"male","E07000211",2006,75.785,79.1144,84.2549,86.6598
"male","E07000211",2007,76.8115,79.7827,84.3463,86.4343
"male","E07000211",2008,75.9932,79.0556,84.1071,86.7209
"male","E07000211",2009,77.1635,80.0028,84.7053,86.9633
"male","E07000211",2010,76.7155,80.1436,84.2427,87.1009
"male","E07000211",2011,77.2988,79.6739,84.7053,87.0667
"male","E07000211",2012,76.2178,79.2848,84.7598,87.268
"male","E07000211",2013,76.4605,79.426,84.2818,86.729
"male","E07000212",2001,NA,NA,NA,NA
"male","E07000212",2002,74.2749,77.6888,84.1619,86.9362
"male","E07000212",2003,75.2857,77.8186,84.2887,87.0444
"male","E07000212",2004,75.4387,78.4192,83.7845,87
"male","E07000212",2005,75.9343,79.1861,84.405,86.7049
"male","E07000212",2006,74.4881,77.9474,84.2778,86.5217
"male","E07000212",2007,75.5583,78.9353,84.37,86.8571
"male","E07000212",2008,77.4387,80.0763,84.6691,86.9189
"male","E07000212",2009,75.613,78.7979,84.7789,87.14
"male","E07000212",2010,75.8893,78.7952,84.4414,86.8182
"male","E07000212",2011,75.3741,79.0223,84.375,86.9153
"male","E07000212",2012,75.8477,79.0556,84.5043,87.2642
"male","E07000212",2013,75.9575,79.0543,84.2927,87.0377
"male","E07000213",2001,NA,NA,NA,NA
"male","E07000213",2002,73.9573,77.4684,83.932,87.1905
"male","E07000213",2003,75.4194,78.7375,84.0395,87
"male","E07000213",2004,75.2508,78.4806,84,86.9388
"male","E07000213",2005,75.4113,78.1471,84.3615,87.2963
"male","E07000213",2006,75.8269,78.8357,84.0811,86.6774
"male","E07000213",2007,75.4677,78.2879,84.1797,86.7119
"male","E07000213",2008,75.6623,79.0275,84.406,86.7813
"male","E07000213",2009,75.7273,79.0714,84.3357,86.6029
"male","E07000213",2010,76.483,79.0714,84.3082,87.0441
"male","E07000213",2011,75.4137,79.2428,84.3816,86.8472
"male","E07000213",2012,76.6417,79.3741,84.5987,87.1333
"male","E07000213",2013,75.8223,79.0574,84.239,86.9014
"male","E07000214",2001,NA,NA,NA,NA
"male","E07000214",2002,74.3887,77.9862,83.7864,87.1538
"male","E07000214",2003,75.1757,78.1089,84.3373,86.8293
"male","E07000214",2004,75.4153,78.1512,84.1809,87.275
"male","E07000214",2005,75.65,79.2568,84.2887,86.9091
"male","E07000214",2006,73.9957,77.5579,83.962,86.7576
"male","E07000214",2007,74.6411,77.9023,84.25,86.8125
"male","E07000214",2008,75.1826,78.7538,84.1176,86.7826
"male","E07000214",2009,75.4222,78.914,84.8298,86.8654
"male","E07000214",2010,75.5591,78.3624,84.2404,87.0667
"male","E07000214",2011,75.6966,79,84.2719,87.0962
"male","E07000214",2012,77.205,80.0631,85.0932,87.4091
"male","E07000214",2013,75.837,79.7265,84.5968,86.9032
"male","E07000215",2001,NA,NA,NA,NA
"male","E07000215",2002,75.5836,78.56,83.9375,86.875
"male","E07000215",2003,75.7893,79.4089,83.9583,87.4286
"male","E07000215",2004,76.3659,79.6207,84.3651,87.2885
"male","E07000215",2005,75.1993,78.747,84.1803,86.7049
"male","E07000215",2006,75.6559,79.1288,84.5169,86.8871
"male","E07000215",2007,75.4449,79.1359,83.8205,86.8913
"male","E07000215",2008,75.8407,78.6336,84.1092,86.8
"male","E07000215",2009,76.7611,79.7881,84.4768,86.8533
"male","E07000215",2010,76.6296,79.2095,84.4602,87.0769
"male","E07000215",2011,76.2471,78.9513,84.6441,86.7581
"male","E07000215",2012,77.0833,79.9922,84.6429,87.0641
"male","E07000215",2013,75.5552,79.1411,85.08,87.0704
"male","E07000216",2001,NA,NA,NA,NA
"male","E07000216",2002,75.9348,79.0113,84.4323,87.0202
"male","E07000216",2003,75.5155,78.3684,84.4699,87.1529
"male","E07000216",2004,76.2014,79.5353,84.4673,86.9457
"male","E07000216",2005,75.6786,79.1282,84.0105,86.9315
"male","E07000216",2006,75.8615,79.3098,84.5115,86.8
"male","E07000216",2007,76.9231,79.3927,84.6307,86.9032
"male","E07000216",2008,76.5427,79.4838,84.6978,86.9898
"male","E07000216",2009,77.9877,80.4039,85.1991,87.2677
"male","E07000216",2010,76.5559,79.4188,84.6034,86.6667
"male","E07000216",2011,76.9063,79.7236,84.7524,87.1296
"male","E07000216",2012,77.0287,79.2572,84.3216,86.9302
"male","E07000216",2013,77.1831,80.1564,85.0437,86.9907
"male","E07000217",2001,NA,NA,NA,NA
"male","E07000217",2002,75.5638,78.3953,83.7165,87.2609
"male","E07000217",2003,75.8327,78.813,83.6083,86.9783
"male","E07000217",2004,75.829,79.2345,84.3917,86.8772
"male","E07000217",2005,75.4695,79.0573,84.395,86.9815
"male","E07000217",2006,75.2332,78.4789,83.9352,86.8298
"male","E07000217",2007,76.014,79.4606,84.4154,86.7903
"male","E07000217",2008,75.3818,78.668,84.4567,86.9375
"male","E07000217",2009,76.0536,79.058,84.2479,86.5536
"male","E07000217",2010,75.8248,79.5265,84.2846,86.9839
"male","E07000217",2011,75.5824,78.8824,84.4495,86.8077
"male","E07000217",2012,77.0133,80.5906,84.9554,86.989
"male","E07000217",2013,77.1294,79.9686,84.6493,87.1014
"male","E07000218",2001,NA,NA,NA,NA
"male","E07000218",2002,74.8219,78.2414,83.8681,86.8421
"male","E07000218",2003,74.5586,78.081,83.8958,87.0526
"male","E07000218",2004,74.6077,79.1814,84.1518,86.8039
"male","E07000218",2005,75.5411,78.3434,83.9565,86.4571
"male","E07000218",2006,74.5685,77.4138,84.3457,86.4286
"male","E07000218",2007,75.9056,78.5099,83.8542,86.6316
"male","E07000218",2008,74.62,78.2772,84,86.9737
"male","E07000218",2009,75.5425,78.2103,84.551,87.0588
"male","E07000218",2010,75.2439,78.2095,84.02,86.8718
"male","E07000218",2011,74.6473,77.7327,83.7204,86.9189
"male","E07000218",2012,75.3992,79.0547,84.6792,86.9821
"male","E07000218",2013,74.771,78.4744,84.6765,86.8909
"male","E07000219",2001,NA,NA,NA,NA
"male","E07000219",2002,74.2107,77.3017,83.4969,86.569
"male","E07000219",2003,74.0811,77.2081,83.44,86.9273
"male","E07000219",2004,74.2665,77.7468,84.0838,86.9412
"male","E07000219",2005,74.992,78.1354,83.9692,86.8861
"male","E07000219",2006,74.6969,78.1371,83.9397,86.5581
"male","E07000219",2007,73.8005,78.2435,84.0373,86.6944
"male","E07000219",2008,74.1656,77.9307,84.0814,86.6026
"male","E07000219",2009,75.572,78.9924,84.3286,86.9314
"male","E07000219",2010,75.293,78.7884,84.6735,87.1584
"male","E07000219",2011,75.6947,78.9345,84.3491,86.899
"male","E07000219",2012,74.7352,78.2238,84.2584,86.5814
"male","E07000219",2013,75.8451,78.7388,84.2242,86.7451
"male","E07000220",2001,NA,NA,NA,NA
"male","E07000220",2002,76.3909,79.0295,84.4359,87
"male","E07000220",2003,75.5921,78.5316,84.4422,86.831
"male","E07000220",2004,76.119,79.0619,84.092,87.1642
"male","E07000220",2005,75.8676,78.9685,84.1656,86.4394
"male","E07000220",2006,75.1745,78.651,84.5411,86.9403
"male","E07000220",2007,75.3272,78.4559,84.3485,86.6154
"male","E07000220",2008,76.6234,79.1815,84.3742,86.7297
"male","E07000220",2009,75.5199,78.45,84.363,87.1176
"male","E07000220",2010,75.9886,78.9295,84.3836,87.2468
"male","E07000220",2011,76.3447,79.5788,84.5395,87.0263
"male","E07000220",2012,75.3283,78.9562,83.8716,86.4426
"male","E07000220",2013,76.7337,78.8911,85,87.0337
"male","E07000221",2001,NA,NA,NA,NA
"male","E07000221",2002,74.9821,78.6329,84.1579,87.0909
"male","E07000221",2003,76.8172,79.2577,84.5073,87.0865
"male","E07000221",2004,75.8292,78.6707,84.0201,87.1579
"male","E07000221",2005,75.8082,78.8136,84.0311,86.988
"male","E07000221",2006,75.2455,78.4679,84.3478,86.6264
"male","E07000221",2007,76.345,79.1306,84.5953,86.8829
"male","E07000221",2008,75.6209,78.312,84.815,86.8646
"male","E07000221",2009,76.1961,79.4087,84.5263,86.7944
"male","E07000221",2010,75.9268,78.9972,84.3626,87.0341
"male","E07000221",2011,76.8448,79.7132,84.5708,87
"male","E07000221",2012,76.3575,78.9778,84.0205,86.7955
"male","E07000221",2013,76.5681,79.2592,84.507,86.8807
"male","E07000222",2001,NA,NA,NA,NA
"male","E07000222",2002,74.3267,78.0516,83.7317,87.0758
"male","E07000222",2003,75.9673,78.4103,83.9604,86.7209
"male","E07000222",2004,75.1797,78.5636,83.9585,86.8947
"male","E07000222",2005,75.2748,78.4496,83.5795,86.7432
"male","E07000222",2006,74.8546,78.7814,84.163,86.5176
"male","E07000222",2007,74.5635,78.6486,84.1667,86.8267
"male","E07000222",2008,75.5535,79,84.276,86.8444
"male","E07000222",2009,76.257,79.282,84.5991,86.7561
"male","E07000222",2010,76.2576,79.3068,84.2647,86.8021
"male","E07000222",2011,76.4721,79.3794,84.4,86.99
"male","E07000222",2012,75.7938,79.3088,84.6244,87.0654
"male","E07000222",2013,75.3733,78.9278,84.2356,86.8941
"male","E07000223",2001,NA,NA,NA,NA
"male","E07000223",2002,76.2744,78.3571,84.3063,87.0182
"male","E07000223",2003,75.4041,78.7418,84.0388,86.7586
"male","E07000223",2004,75.9288,78.4634,83.816,86.913
"male","E07000223",2005,77.0287,79.6082,84.5313,86.8788
"male","E07000223",2006,76.2351,78.8992,84.1575,86.55
"male","E07000223",2007,77.2263,79.6708,84.3188,86.8033
"male","E07000223",2008,76.9161,79.1283,84.2979,87.0909
"male","E07000223",2009,75.9427,79.0897,84.5556,86.9492
"male","E07000223",2010,76.8306,79.6779,84.7414,87.129
"male","E07000223",2011,76.8289,79.9013,84.5113,86.803
"male","E07000223",2012,76.0472,78.9815,84.5763,86.8966
"male","E07000223",2013,76.3696,79.19,85,87.129
"male","E07000224",2001,NA,NA,NA,NA
"male","E07000224",2002,76.9118,79.2835,84.1893,86.9435
"male","E07000224",2003,76.809,79.4651,84.3924,87.0847
"male","E07000224",2004,76.9668,79.3804,84.418,87.1369
"male","E07000224",2005,77.1293,79.4084,84.441,86.7598
"male","E07000224",2006,76.3028,78.7237,84.2606,86.619
"male","E07000224",2007,76.6864,79.5616,84.5632,86.7236
"male","E07000224",2008,77.5249,79.6077,84.486,86.9162
"male","E07000224",2009,76.7468,79.5081,84.6939,87.0556
"male","E07000224",2010,76.8338,79.253,84.6538,86.9095
"male","E07000224",2011,77.5501,79.7492,84.3691,86.8912
"male","E07000224",2012,76.1979,79.3984,84.5331,86.8778
"male","E07000224",2013,77.6137,79.8518,84.5556,86.9688
"male","E07000225",2001,NA,NA,NA,NA
"male","E07000225",2002,77.0378,79.2293,84.2033,86.8319
"male","E07000225",2003,76.725,79.4869,84.4498,87.0909
"male","E07000225",2004,77.2166,79.4043,84.3961,87.0336
"male","E07000225",2005,77.0939,80.0819,84.4644,86.7381
"male","E07000225",2006,77.002,79.3072,84.4726,86.582
"male","E07000225",2007,77.0319,79.6682,84.3184,86.8559
"male","E07000225",2008,76.6941,79.5023,84.5496,86.7344
"male","E07000225",2009,76.836,79.6979,84.7833,87.2047
"male","E07000225",2010,76.4741,79.5244,84.6405,87.0391
"male","E07000225",2011,77.1,79.3484,84.4538,86.8957
"male","E07000225",2012,76.7775,79.2815,84.8632,87.2072
"male","E07000225",2013,76.2992,79.0371,84.3305,86.8333
"male","E07000226",2001,NA,NA,NA,NA
"male","E07000226",2002,75.52,77.9245,83.4298,86.6829
"male","E07000226",2003,75.9211,78.6195,83.9353,86.8966
"male","E07000226",2004,75.3017,77.8828,83.4018,86.8824
"male","E07000226",2005,75.6767,79.098,83.9179,86.7115
"male","E07000226",2006,76.1362,78.9198,83.5809,86.58
"male","E07000226",2007,75.595,79.4642,84.0408,86.5556
"male","E07000226",2008,74.7322,79.1106,83.9365,86.375
"male","E07000226",2009,76.6081,79.7579,84.25,86.8788
"male","E07000226",2010,75.6121,79.2672,85.0083,86.9595
"male","E07000226",2011,75.1012,79.0656,84.2754,86.7937
"male","E07000226",2012,75.85,79.4397,84.3835,87.0769
"male","E07000226",2013,76.2822,79.8797,84.7832,87.0395
"male","E07000227",2001,NA,NA,NA,NA
"male","E07000227",2002,76.8932,79.4576,84.703,87.1028
"male","E07000227",2003,76.9955,79.3206,84.256,86.8602
"male","E07000227",2004,76.2567,79.0197,84.4108,87.1379
"male","E07000227",2005,76.7091,79.8523,84.22,86.9551
"male","E07000227",2006,76.5278,79.148,83.9072,86.88
"male","E07000227",2007,76.3653,79.4764,84.3143,86.9053
"male","E07000227",2008,75.4476,79.302,84.861,86.9259
"male","E07000227",2009,77.3458,79.7713,84.7793,87
"male","E07000227",2010,77.5485,79.6719,84.5092,86.9196
"male","E07000227",2011,76.7748,79.1373,84.7059,86.8077
"male","E07000227",2012,76.6199,79.4024,84.427,87.1023
"male","E07000227",2013,77.1587,79.6331,84.6119,86.7759
"male","E07000228",2001,NA,NA,NA,NA
"male","E07000228",2002,76.218,78.9927,84.237,87.1684
"male","E07000228",2003,75.8615,79.1299,84.4532,87.1837
"male","E07000228",2004,76.123,79.0235,84.2736,86.883
"male","E07000228",2005,76.5676,79.262,84.2011,86.716
"male","E07000228",2006,76.1411,78.9684,84.2416,86.6092
"male","E07000228",2007,75.9742,79.0413,84.3665,86.6667
"male","E07000228",2008,76.7494,79.7358,84.5419,86.9804
"male","E07000228",2009,77.7521,80.0521,84.5179,87.0945
"male","E07000228",2010,77.3237,79.8198,84.4696,87.156
"male","E07000228",2011,77.6352,80.0391,84.7751,87.0714
"male","E07000228",2012,76.9976,79.6389,84.8333,86.9252
"male","E07000228",2013,76.7285,79.6444,84.9296,87.0721
"male","E07000229",2001,NA,NA,NA,NA
"male","E07000229",2002,76.6369,79.4401,84.2944,86.9597
"male","E07000229",2003,77.6947,80.0117,84.642,87.144
"male","E07000229",2004,76.3282,79.6584,84.5021,86.8305
"male","E07000229",2005,76.965,80.0837,84.3797,86.792
"male","E07000229",2006,77.1806,79.0905,84.4095,86.8081
"male","E07000229",2007,76.637,79.768,84.806,86.6154
"male","E07000229",2008,77.3878,80.3786,84.8163,86.9776
"male","E07000229",2009,77.327,80.4813,84.7052,86.9852
"male","E07000229",2010,76.2874,80.0028,84.5403,86.9074
"male","E07000229",2011,76.1038,78.9507,84.2374,86.9425
"male","E07000229",2012,76.612,79.6632,84.8349,87.1121
"male","E07000229",2013,76.3887,79.0679,84.5467,86.9576
"male","E07000234",2001,NA,NA,NA,NA
"male","E07000234",2002,75.437,78.4623,84.0709,86.9153
"male","E07000234",2003,75.4896,78.5815,84.3182,86.8378
"male","E07000234",2004,76.5341,79.1281,84.1747,86.7671
"male","E07000234",2005,76.0775,79.059,84.4268,86.8118
"male","E07000234",2006,75.9656,78.8567,84.2185,86.6429
"male","E07000234",2007,76.0088,78.932,84.2105,86.9155
"male","E07000234",2008,76.5871,79.3323,84.4702,87.1111
"male","E07000234",2009,76.623,79.4798,84.2781,87.0543
"male","E07000234",2010,75.9342,79.1824,84.8951,86.9778
"male","E07000234",2011,76.3488,78.9233,84.6216,87
"male","E07000234",2012,77.1717,79.9406,84.7663,86.99
"male","E07000234",2013,76.5601,78.9783,84.71,86.9346
"male","E07000235",2001,NA,NA,NA,NA
"male","E07000235",2002,75.6273,78.5236,84.3594,86.9167
"male","E07000235",2003,76.1061,78.7524,84.4965,87.1449
"male","E07000235",2004,76.3123,79.2962,84.1591,87.1408
"male","E07000235",2005,76.3103,79.1605,84.293,86.6575
"male","E07000235",2006,76.8665,79.541,84.2457,86.6867
"male","E07000235",2007,76.4879,79.6607,84.5769,86.5714
"male","E07000235",2008,76.4485,79.1254,84.3725,86.8205
"male","E07000235",2009,77.2837,79.7524,84.9885,86.9802
"male","E07000235",2010,76.4985,80.1917,84.6524,86.9425
"male","E07000235",2011,76.2226,78.9517,85.1812,87.022
"male","E07000235",2012,76.6656,78.9204,84.7987,87.0633
"male","E07000235",2013,76.9351,79.1023,84.6,86.9277
"male","E07000236",2001,NA,NA,NA,NA
"male","E07000236",2002,74.6208,78.7202,84.3222,86.7955
"male","E07000236",2003,73.6824,77.7317,84.1149,86.8421
"male","E07000236",2004,72.8214,77.8135,84.1011,86.7297
"male","E07000236",2005,75.0034,79.084,84.4034,86.7636
"male","E07000236",2006,74.1593,77.7706,84.2813,86.766
"male","E07000236",2007,74.548,78.445,84.7333,86.9375
"male","E07000236",2008,74.6255,78.5802,84.1062,86.74
"male","E07000236",2009,74.2978,77.8198,84.5577,87.0588
"male","E07000236",2010,74.8625,78.14,84.1042,86.7561
"male","E07000236",2011,74.0887,78.01,84.2874,86.8837
"male","E07000236",2012,74.7114,78.5455,84.26,87.1163
"male","E07000236",2013,74.3083,77.6455,84.5158,86.8696
"male","E07000237",2001,NA,NA,NA,NA
"male","E07000237",2002,75.5197,78.0932,83.7986,87.1818
"male","E07000237",2003,74.9161,78.2948,83.9,86.7255
"male","E07000237",2004,75.2283,78.5212,84.1525,87.1739
"male","E07000237",2005,74.7033,78.3143,83.8852,86.8571
"male","E07000237",2006,74.2088,78.1832,84.2045,86.5
"male","E07000237",2007,74.1531,78.0645,84.2202,86.78
"male","E07000237",2008,74.4791,77.6646,84.3333,86.6377
"male","E07000237",2009,74.5289,78.0074,84.5214,87.2182
"male","E07000237",2010,75.4503,78.9067,84.8529,87
"male","E07000237",2011,75.4349,78.8314,84.4462,86.875
"male","E07000237",2012,74.7317,78.6826,83.9333,86.6316
"male","E07000237",2013,73.9937,77.3538,84.3241,86.9184
"male","E07000238",2001,NA,NA,NA,NA
"male","E07000238",2002,75.8957,78.6204,84.3146,87.1084
"male","E07000238",2003,75.3598,78.3854,84.0452,87.0597
"male","E07000238",2004,75.7218,78.6872,83.8432,86.9067
"male","E07000238",2005,74.4527,77.8716,83.8395,86.4697
"male","E07000238",2006,75.3208,78.8062,84.1122,86.6778
"male","E07000238",2007,76.0689,79.2809,84.0102,86.4891
"male","E07000238",2008,76.2654,78.7277,83.9847,86.6824
"male","E07000238",2009,76.3611,79.3686,84.6335,87.125
"male","E07000238",2010,76.0119,79.681,84.775,87.027
"male","E07000238",2011,75.7743,78.7169,84.3822,87.1279
"male","E07000238",2012,76.51,79.4948,84.6389,86.8487
"male","E07000238",2013,75.7092,79.0507,84.3057,86.8316
"male","E07000239",2001,NA,NA,NA,NA
"male","E07000239",2002,73.9317,77.2893,84.1223,86.9672
"male","E07000239",2003,74.5846,78.5573,84.1538,86.9848
"male","E07000239",2004,74,77.7718,83.6818,86.5714
"male","E07000239",2005,74.5303,78.211,84.0811,86.9355
"male","E07000239",2006,74.352,77.8091,84.0219,86.6721
"male","E07000239",2007,75.0218,78.6339,84.1049,86.6364
"male","E07000239",2008,74.5303,78.2378,84.089,86.6515
"male","E07000239",2009,74.9396,78.218,84.241,87.0548
"male","E07000239",2010,74.4289,78.1261,84.6154,86.8
"male","E07000239",2011,74.937,78.7338,84.535,86.962
"male","E07000239",2012,74.4907,77.5194,84.38,87.0417
"male","E07000239",2013,75.0446,77.9945,84.5409,87.037
"male","E07000240",2001,NA,NA,NA,NA
"male","E07000240",2002,75.4488,78.3342,84.3526,86.9881
"male","E07000240",2003,75.2125,78.426,83.8121,86.697
"male","E07000240",2004,75.3634,77.8908,84.2876,87.0615
"male","E07000240",2005,75.3263,78.7016,84.0994,86.8429
"male","E07000240",2006,76.151,78.6186,83.7303,86.0779
"male","E07000240",2007,76.4514,78.8772,84.1337,86.641
"male","E07000240",2008,76.5421,79.7682,84.5227,86.9551
"male","E07000240",2009,76.5083,79.2332,84.125,86.7286
"male","E07000240",2010,75.4413,79.4479,84.7305,86.7959
"male","E07000240",2011,76.6093,79.446,84.7663,86.8713
"male","E07000240",2012,76.4856,78.8783,84.1639,86.8375
"male","E07000240",2013,76.5673,78.9256,84.3933,87.1646
"male","E07000241",2001,NA,NA,NA,NA
"male","E07000241",2002,76.1675,78.5579,84.4342,86.7595
"male","E07000241",2003,75.8944,78.4299,83.7152,86.7818
"male","E07000241",2004,76.5892,78.6918,83.9701,86.9524
"male","E07000241",2005,75.7219,78.858,84.46,86.8026
"male","E07000241",2006,76.2285,79.2491,83.9932,86.5968
"male","E07000241",2007,75.967,78.7867,83.9933,87.0526
"male","E07000241",2008,76.9417,79.3411,84.3727,86.6506
"male","E07000241",2009,76.6147,79.2456,84.0068,86.8333
"male","E07000241",2010,75.3984,79.1577,84.5695,86.8026
"male","E07000241",2011,76.9566,79.1405,84.8951,87.1556
"male","E07000241",2012,76.4526,80.0513,84.8158,86.9506
"male","E07000241",2013,76.9188,79.7906,84.3675,86.9875
"male","E07000242",2001,NA,NA,NA,NA
"male","E07000242",2002,74.9453,78.0647,83.8658,87
"male","E07000242",2003,75.2627,78.2717,84.0237,87.0694
"male","E07000242",2004,74.7789,78.2212,83.9021,87.36
"male","E07000242",2005,76.0845,78.7837,84.1111,86.7867
"male","E07000242",2006,75.041,78.6729,83.9937,86.7206
"male","E07000242",2007,75.48,79.1303,84.1166,86.4615
"male","E07000242",2008,75.3949,78.8681,84.4534,86.925
"male","E07000242",2009,76.618,79.5852,84.7938,87.0556
"male","E07000242",2010,76.1257,79.4459,84.3787,86.8434
