"la","year","sex","c_35","c_50","c_65","c_80","c_85"
"E07000011",2003,"male",0.100942,0.114184,0.125839,0.122848,0.181703
"E07000011",2004,"female",0.100223,0.116888,0.121324,0.152828,0.328256
"E07000011",2004,"male",0.103709,0.110152,0.108191,0.128505,0.175521
"E07000011",2005,"female",0.109497,0.118962,0.122652,0.137489,0.163769
"E07000011",2005,"male",0.0942387,0.107305,0.109174,0.0869751,0.0603024
"E07000011",2006,"female",0.104079,0.11959,0.128857,0.149573,0.227707
"E07000011",2006,"male",0.0984546,0.11469,0.115346,0.101259,0.102213
"E07000011",2007,"female",0.102799,0.112714,0.121109,0.149356,0.123019
"E07000011",2007,"male",0.0963262,0.109931,0.124116,0.145473,0.17176
"E07000011",2008,"female",0.0980161,0.103702,0.128314,0.131403,0.280565
"E07000011",2008,"male",0.0997234,0.108103,0.118362,0.119352,0.147901
"E07000011",2009,"female",0.0998209,0.103794,0.123073,0.129799,0.187844
"E07000011",2009,"male",0.105474,0.128366,0.122899,0.137573,0.193285
"E07000011",2010,"female",0.1002,0.106018,0.118688,0.149718,0.169818
"E07000011",2010,"male",0.107344,0.11818,0.125463,0.104272,0.0397285
"E07000011",2011,"female",0.105222,0.113858,0.114985,0.164863,0.169086
"E07000011",2011,"male",0.105737,0.107887,0.113778,0.14333,0.256533
"E07000011",2012,"female",0.0953922,0.104975,0.112794,0.14591,0.261459
"E07000011",2012,"male",0.0994203,0.104988,0.120313,0.108,0.0530164
"E07000011",2013,"female",0.105257,0.119045,0.124868,0.182148,0.179883
"E07000011",2013,"male",0.108013,0.12388,0.112809,0.147114,0.240842
"E07000012",2002,"female",0.0984748,0.115431,0.12313,0.155447,0.128976
"E07000012",2002,"male",0.110527,0.125216,0.135646,0.123583,0.156043
"E07000012",2003,"female",0.0993741,0.110794,0.150324,0.136601,0.170318
"E07000012",2003,"male",0.107807,0.113259,0.116406,0.153991,0.21115
"E07000012",2004,"female",0.0943856,0.111709,0.155222,0.131782,0.10629
"E07000012",2004,"male",0.102577,0.110777,0.117001,0.115899,0.122055
"E07000012",2005,"female",0.103842,0.1155,0.130757,0.14635,0.226467
"E07000012",2005,"male",0.102245,0.112137,0.109705,0.136044,0.0875035
"E07000012",2006,"female",0.102172,0.117948,0.132067,0.146468,0.193394
"E07000012",2006,"male",0.102917,0.119915,0.127051,0.14607,0.221812
"E07000012",2007,"female",0.10231,0.109732,0.128039,0.171991,0.221342
"E07000012",2007,"male",0.1029,0.108651,0.113822,0.0769247,0.097587
"E07000012",2008,"female",0.100371,0.12016,0.128314,0.179101,0.114571
"E07000012",2008,"male",0.0976257,0.10575,0.124386,0.0960733,0.0628752
"E07000012",2009,"female",0.0968787,0.11388,0.145931,0.14536,0.123929
"E07000012",2009,"male",0.10304,0.117931,0.128563,0.145279,0.222012
"E07000012",2010,"female",0.095807,0.10898,0.128671,0.151489,0.268494
"E07000012",2010,"male",0.0965739,0.112736,0.121762,0.120989,0.136514
"E07000012",2011,"female",0.0959153,0.111527,0.135534,0.192428,0.218515
"E07000012",2011,"male",0.100281,0.109287,0.11947,0.201187,0.206192
"E07000012",2012,"female",0.0913411,0.108204,0.122625,0.178469,0.221169
"E07000012",2012,"male",0.0977434,0.120265,0.136549,0.150684,0.206767
"E07000012",2013,"female",0.0965271,0.114508,0.131427,0.169442,0.211561
"E07000012",2013,"male",0.102837,0.108126,0.118268,0.130899,0.216887
"E07000026",2002,"female",0.100892,0.107197,0.124157,0.138531,0.142568
"E07000026",2002,"male",0.102474,0.118291,0.11173,0.1336,0.15086
"E07000026",2003,"female",0.094422,0.114447,0.123055,0.141017,0.236708
"E07000026",2003,"male",0.111579,0.0994629,0.109179,0.110328,0.145182
"E07000026",2004,"female",0.096411,0.101685,0.118451,0.140907,0.178623
"E07000026",2004,"male",0.0932041,0.109173,0.104126,0.120358,0.189306
"E07000026",2005,"female",0.101151,0.118732,0.132314,0.129298,0.143962
"E07000026",2005,"male",0.0991805,0.113953,0.11202,0.131864,0.271293
"E07000026",2006,"female",0.091686,0.11257,0.117686,0.113712,0.101656
"E07000026",2006,"male",0.103903,0.121435,0.113418,0.15238,0.166857
"E07000026",2007,"female",0.0997725,0.104128,0.110677,0.127712,0.251315
"E07000026",2007,"male",0.100521,0.107746,0.122285,0.116307,0.0151004
"E07000026",2008,"female",0.0865055,0.105188,0.129935,0.118936,0.106784
"E07000026",2008,"male",0.0919137,0.0963706,0.112119,0.116556,0.0618173
"E07000026",2009,"female",0.0948011,0.0939255,0.111725,0.120773,0.131612
"E07000026",2009,"male",0.0954014,0.105494,0.127449,0.128145,0.291286
"E07000026",2010,"female",0.0942064,0.105679,0.125077,0.155794,0.162139
"E07000026",2010,"male",0.0958246,0.107196,0.115814,0.130811,0.0873554
"E07000026",2011,"female",0.100298,0.114424,0.126721,0.126355,0.0951609
"E07000026",2011,"male",0.0880166,0.108598,0.118921,0.123973,0.15445
"E07000026",2012,"female",0.0915456,0.0984758,0.116018,0.128244,0.355892
"E07000026",2012,"male",0.0951569,0.107595,0.108946,0.120974,0.155611
"E07000026",2013,"female",0.0918961,0.104394,0.133562,0.166484,0.268009
"E07000026",2013,"male",0.0946577,0.108946,0.126226,0.157299,0.196495
"E07000027",2002,"female",0.0916324,0.100434,0.103306,0.143415,0.0736853
"E07000027",2002,"male",0.0924668,0.104253,0.105075,0.0974299,0.0638546
"E07000027",2003,"female",0.0944212,0.101939,0.122852,0.10569,0.116805
"E07000027",2003,"male",0.0923145,0.0881962,0.0887332,0.0744521,0.266099
"E07000027",2004,"female",0.0912474,0.0980987,0.103892,0.145158,0.151327
"E07000027",2004,"male",0.090566,0.0940819,0.106918,0.0925053,0.184955
"E07000027",2005,"female",0.0882761,0.0946717,0.107444,0.155661,0.168097
"E07000027",2005,"male",0.0878257,0.0939425,0.118528,0.109552,0.21139
"E07000027",2006,"female",0.0919567,0.100613,0.101181,0.112664,0.15748
"E07000027",2006,"male",0.0921984,0.112526,0.117534,0.14571,0.178671
"E07000027",2007,"female",0.0924872,0.103609,0.0957446,0.0831322,0.147356
"E07000027",2007,"male",0.0957017,0.117258,0.103141,0.0768669,0.120569
"E07000027",2008,"female",0.0830947,0.10369,0.0981277,0.133499,0.260193
"E07000027",2008,"male",0.0925118,0.098157,0.110328,0.124575,0.0869981
"E07000027",2009,"female",0.0938593,0.103512,0.112863,0.120851,0.216948
"E07000027",2009,"male",0.0841713,0.102888,0.110699,0.127869,0.127196
"E07000027",2010,"female",0.0858453,0.100624,0.0998659,0.128808,0.0879901
"E07000027",2010,"male",0.0821774,0.0952433,0.124491,0.129677,0.135687
"E07000027",2011,"female",0.0890749,0.0908386,0.100929,0.13907,0.261499
"E07000027",2011,"male",0.0797065,0.0972826,0.104736,0.10885,0.149106
"E07000027",2012,"female",0.084934,0.0998289,0.123506,0.128683,0.174807
"E07000027",2012,"male",0.0829763,0.0949125,0.103535,0.133251,0.158264
"E07000027",2013,"female",0.0902511,0.0960653,0.116539,0.0808123,0.143779
"E07000027",2013,"male",0.0856026,0.0932064,0.111813,0.160639,0.16184
"E07000028",2002,"female",0.105454,0.117971,0.122045,0.150711,0.13538
"E07000028",2002,"male",0.106212,0.111144,0.11494,0.114488,0.168355
"E07000028",2003,"female",0.0957771,0.108,0.119363,0.124569,0.176674
"E07000028",2003,"male",0.0979964,0.100042,0.0999832,0.112547,0.150119
"E07000028",2004,"female",0.103088,0.106759,0.112025,0.156741,0.147206
"E07000028",2004,"male",0.0989338,0.111128,0.114053,0.134545,0.21843
"E07000028",2005,"female",0.096657,0.0970826,0.103178,0.140826,0.168937
"E07000028",2005,"male",0.0957102,0.101936,0.10786,0.137491,0.1203
"E07000028",2006,"female",0.086906,0.102246,0.127591,0.148418,0.171601
"E07000028",2006,"male",0.0949482,0.109364,0.113168,0.153346,0.143658
"E07000028",2007,"female",0.0841426,0.0924234,0.112439,0.134811,0.12868
"E07000028",2007,"male",0.0953981,0.0988493,0.113625,0.119168,0.213669
"E07000028",2008,"female",0.102697,0.103638,0.12595,0.166905,0.126831
"E07000028",2008,"male",0.100933,0.111298,0.115158,0.134239,0.196085
"E07000028",2009,"female",0.0958022,0.103115,0.117302,0.144295,0.230425
"E07000028",2009,"male",0.0919648,0.106093,0.10977,0.0957045,0.142968
"E07000028",2010,"female",0.0908536,0.101081,0.123116,0.133317,0.116902
"E07000028",2010,"male",0.0871265,0.0920388,0.0974682,0.115318,0.0351001
"E07000028",2011,"female",0.0912357,0.105984,0.117548,0.141329,0.172771
"E07000028",2011,"male",0.0934707,0.11029,0.110213,0.0878844,0.080702
"E07000028",2012,"female",0.0943464,0.100812,0.109484,0.147829,0.186628
"E07000028",2012,"male",0.0939754,0.10173,0.108852,0.134156,0.0642989
"E07000028",2013,"female",0.091162,0.104708,0.125259,0.145215,0.168765
"E07000028",2013,"male",0.0912875,0.111146,0.116721,0.111567,0.0939928
"E07000029",2002,"female",0.0940759,0.104088,0.1144,0.140361,0.192736
"E07000029",2002,"male",0.102239,0.119105,0.103745,0.0915608,0.0277122
"E07000029",2003,"female",0.0929635,0.0980312,0.111393,0.119711,0.251352
"E07000029",2003,"male",0.105647,0.104044,0.120919,0.118435,0.0218501
"E07000029",2004,"female",0.0902333,0.10056,0.130267,0.142049,0.24688
"E07000029",2004,"male",0.103122,0.111778,0.122976,0.115646,0.28086
"E07000029",2005,"female",0.0916831,0.107386,0.10393,0.0704471,0.149785
"E07000029",2005,"male",0.0968091,0.109427,0.111151,0.113282,0.147847
"E07000029",2006,"female",0.0948995,0.111167,0.107633,0.178312,0.178919
"E07000029",2006,"male",0.0953667,0.113316,0.106223,0.113432,0.223362
"E07000029",2007,"female",0.0928738,0.104929,0.126266,0.132842,0.164471
"E07000029",2007,"male",0.0921038,0.100895,0.113331,0.11773,0.0930163
"E07000029",2008,"female",0.090425,0.100404,0.112921,0.102984,0.14546
"E07000029",2008,"male",0.0868153,0.0985509,0.105995,0.13752,0.141806
"E07000029",2009,"female",0.0928224,0.116518,0.137337,0.154712,0.11308
"E07000029",2009,"male",0.0891791,0.103768,0.112332,0.0909554,0.0386446
"E07000029",2010,"female",0.0808831,0.0980195,0.127122,0.122658,0.241679
"E07000029",2010,"male",0.0929941,0.109655,0.110833,0.113311,0.0388588
"E07000029",2011,"female",0.0895389,0.113475,0.113777,0.117861,0.158344
"E07000029",2011,"male",0.0921364,0.095227,0.102479,0.139878,0.0558796
"E07000029",2012,"female",0.0883521,0.10117,0.104574,0.140263,0.211138
"E07000029",2012,"male",0.0837547,0.103808,0.100798,0.162978,0.193848
"E07000029",2013,"female",0.0888001,0.111231,0.117953,0.162551,0.32104
"E07000029",2013,"male",0.0900032,0.111123,0.120391,0.127121,0.0463089
"E07000030",2002,"female",0.0859868,0.108587,0.0992845,0.138079,0.141871
"E07000030",2002,"male",0.0962867,0.104409,0.110015,0.111996,0.0168836
"E07000030",2003,"female",0.0864808,0.10347,0.134692,0.136042,0.159388
"E07000030",2003,"male",0.0957995,0.106673,0.128002,0.168167,0.0856632
"E07000030",2004,"female",0.0957328,0.125985,0.158738,0.16273,0.170109
"E07000030",2004,"male",0.0939832,0.102404,0.118925,0.0897731,0.268973
"E07000030",2005,"female",0.0850586,0.103609,0.121961,0.158747,0.278083
"E07000030",2005,"male",0.0906511,0.116326,0.0980735,0.111651,0.20743
"E07000030",2006,"female",0.0884409,0.106856,0.139644,0.155189,0.208422
"E07000030",2006,"male",0.0961969,0.108996,0.116918,0.126253,0.171984
"E07000030",2007,"female",0.0850759,0.108687,0.115415,0.135385,0.199899
"E07000030",2007,"male",0.0989294,0.106969,0.113955,0.156622,0.27921
"E07000030",2008,"female",0.084635,0.0954828,0.139391,0.160252,0.152642
"E07000030",2008,"male",0.096865,0.121791,0.115718,0.104819,0.126416
"E07000030",2009,"female",0.0871652,0.111821,0.107385,0.131189,0.0896123
"E07000030",2009,"male",0.0859816,0.10553,0.115167,0.0890659,0.299242
"E07000030",2010,"female",0.0873631,0.119661,0.152688,0.162163,0.242091
"E07000030",2010,"male",0.0852879,0.103026,0.124977,0.108208,0.216498
"E07000030",2011,"female",0.080012,0.0858114,0.113541,0.139798,0.119767
"E07000030",2011,"male",0.0923628,0.108879,0.114999,0.129465,0.149097
"E07000030",2012,"female",0.0811719,0.116673,0.128101,0.128999,0.218443
"E07000030",2012,"male",0.0812413,0.100844,0.128291,0.144619,0.0912021
"E07000030",2013,"female",0.0829923,0.104322,0.137339,0.155248,0.175495
"E07000030",2013,"male",0.0866014,0.114017,0.131329,0.142735,0.129794
"E07000031",2002,"female",0.095586,0.118546,0.119964,0.129641,0.150401
"E07000031",2002,"male",0.102106,0.118732,0.112791,0.134112,0.0674581
"E07000031",2003,"female",0.0945459,0.106258,0.10995,0.136429,0.114225
"E07000031",2003,"male",0.0979853,0.111838,0.144025,0.12989,0.173456
"E07000031",2004,"female",0.0959908,0.112089,0.129146,0.182568,0.218092
"E07000031",2004,"male",0.100896,0.109785,0.134851,0.124178,0.149614
"E07000031",2005,"female",0.100448,0.123252,0.132335,0.142255,0.143093
"E07000031",2005,"male",0.0942122,0.103634,0.119233,0.133381,0.112162
"E07000031",2006,"female",0.0980233,0.117573,0.125308,0.136792,0.220731
"E07000031",2006,"male",0.0943083,0.1048,0.125468,0.0967129,0.209126
"E07000031",2007,"female",0.0985483,0.11035,0.128703,0.15533,0.179239
"E07000031",2007,"male",0.0820094,0.10678,0.133661,0.126569,0.147627
"E07000031",2008,"female",0.0932402,0.107157,0.12509,0.129931,0.161334
"E07000031",2008,"male",0.101708,0.11227,0.137523,0.139352,0.205799
"E07000031",2009,"female",0.08996,0.110092,0.119585,0.217679,0.268032
"E07000031",2009,"male",0.0881949,0.101381,0.117971,0.146526,0.171271
"E07000031",2010,"female",0.0972248,0.11752,0.129364,0.156608,0.248229
"E07000031",2010,"male",0.089985,0.108855,0.124016,0.1342,0.150924
"E07000031",2011,"female",0.085462,0.110954,0.136795,0.157129,0.170752
"E07000031",2011,"male",0.0972559,0.119082,0.123904,0.151191,0.154042
"E07000031",2012,"female",0.0891516,0.108467,0.129968,0.18153,0.33506
"E07000031",2012,"male",0.0863928,0.10055,0.128179,0.096657,0.145319
"E07000031",2013,"female",0.0905256,0.115361,0.138618,0.191484,0.192317
"E07000031",2013,"male",0.0844629,0.10343,0.128798,0.178105,0.184549
"E07000032",2002,"female",0.103044,0.124402,0.115025,0.150174,0.180243
"E07000032",2002,"male",0.105215,0.109626,0.0990659,0.0800896,-0.00140324
"E07000032",2003,"female",0.10438,0.116472,0.111912,0.123752,0.166409
"E07000032",2003,"male",0.104329,0.115464,0.116139,0.137327,0.0263314
"E07000032",2004,"female",0.0974296,0.109685,0.109007,0.123823,0.214037
"E07000032",2004,"male",0.112866,0.124875,0.119148,0.0755686,0.0476013
"E07000032",2005,"female",0.0968795,0.11777,0.139427,0.144322,0.283662
"E07000032",2005,"male",0.102241,0.108448,0.108078,0.114937,0.238584
"E07000032",2006,"female",0.0966418,0.101156,0.14724,0.140321,0.125949
"E07000032",2006,"male",0.0987883,0.10137,0.123061,0.141693,0.148539
"E07000032",2007,"female",0.0992071,0.107645,0.122004,0.0893071,0.238596
"E07000032",2007,"male",0.0946788,0.111611,0.114678,0.131218,0.167415
"E07000032",2008,"female",0.0990511,0.102281,0.129852,0.126681,0.0985878
"E07000032",2008,"male",0.0974025,0.104157,0.120078,0.099017,0.148832
"E07000032",2009,"female",0.100774,0.111263,0.120859,0.178361,0.232403
"E07000032",2009,"male",0.0985571,0.106598,0.111076,0.0957864,0.0802968
"E07000032",2010,"female",0.102213,0.119734,0.119694,0.132438,0.186143
"E07000032",2010,"male",0.0985846,0.106697,0.115663,0.131327,0.16387
"E07000032",2011,"female",0.0937955,0.111267,0.119153,0.145508,0.169327
"E07000032",2011,"male",0.097515,0.107094,0.120829,0.126101,0.0867558
"E07000032",2012,"female",0.0955381,0.111,0.11597,0.161921,0.249261
"E07000032",2012,"male",0.100066,0.104513,0.108739,0.147441,0.148698
"E07000032",2013,"female",0.0955854,0.106277,0.140683,0.118062,0.110362
"E07000032",2013,"male",0.0989557,0.116279,0.123121,0.13721,0.0864294
"E07000033",2002,"female",0.0874842,0.0919959,0.100283,0.116832,0.181733
"E07000033",2002,"male",0.098303,0.100626,0.103607,0.112668,0.155342
"E07000033",2003,"female",0.0959198,0.100147,0.092329,0.0996596,0.142092
"E07000033",2003,"male",0.0986715,0.111624,0.102264,0.131671,0.236687
"E07000033",2004,"female",0.0860302,0.089074,0.104377,0.111428,0.138097
"E07000033",2004,"male",0.0948647,0.109526,0.0983064,0.140323,0.377684
"E07000033",2005,"female",0.100607,0.11074,0.119894,0.1617,0.245718
"E07000033",2005,"male",0.100485,0.11125,0.0917228,0.0867688,0.114408
"E07000033",2006,"female",0.102965,0.116549,0.123421,0.136749,0.212115
"E07000033",2006,"male",0.100903,0.102661,0.133765,0.105316,0.21733
"E07000033",2007,"female",0.094739,0.115109,0.115608,0.148207,0.157215
"E07000033",2007,"male",0.110034,0.110949,0.105431,0.150892,0.125417
"E07000033",2008,"female",0.0953812,0.115077,0.114327,0.129271,0.102564
"E07000033",2008,"male",0.100496,0.114155,0.122218,0.114203,0.0161446
"E07000033",2009,"female",0.0982313,0.111876,0.115103,0.135441,0.0857528
"E07000033",2009,"male",0.093934,0.104174,0.110745,0.127857,0.0821345
"E07000033",2010,"female",0.0890685,0.109297,0.124126,0.129931,0.135356
"E07000033",2010,"male",0.0944183,0.102144,0.121773,0.0979517,0.13604
"E07000033",2011,"female",0.0902109,0.11688,0.123365,0.144613,0.20361
"E07000033",2011,"male",0.0968134,0.103149,0.119271,0.103195,0.0137407
"E07000033",2012,"female",0.0945496,0.111886,0.117539,0.140915,0.147529
"E07000033",2012,"male",0.0933157,0.115,0.108288,0.166406,0.256457
"E07000033",2013,"female",0.0975076,0.115027,0.110691,0.136571,0.0742384
"E07000033",2013,"male",0.0950527,0.102545,0.105993,0.11002,0.00537385
"E07000034",2002,"female",0.0879189,0.105601,0.11128,0.160778,0.196235
"E07000034",2002,"male",0.0975344,0.114693,0.125509,0.127528,0.17663
"E07000034",2003,"female",0.0958947,0.110125,0.122291,0.139335,0.140983
"E07000034",2003,"male",0.103369,0.115379,0.114457,0.12061,0.165973
"E07000034",2004,"female",0.102251,0.118989,0.125317,0.174061,0.17871
"E07000034",2004,"male",0.0897903,0.115944,0.111824,0.115982,0.236416
"E07000034",2005,"female",0.0988801,0.117487,0.1312,0.125825,0.214986
"E07000034",2005,"male",0.0991887,0.104966,0.10852,0.13376,0.210949
"E07000034",2006,"female",0.0950618,0.110598,0.118546,0.116674,0.114027
"E07000034",2006,"male",0.0963087,0.103641,0.115479,0.145661,0.163955
"E07000034",2007,"female",0.0989394,0.108113,0.105615,0.130239,0.164711
"E07000034",2007,"male",0.0972107,0.102748,0.121069,0.128767,0.167584
"E07000034",2008,"female",0.095599,0.102482,0.124086,0.150601,0.280149
"E07000034",2008,"male",0.0953069,0.116174,0.133644,0.127561,0.243676
"E07000034",2009,"female",0.10203,0.10867,0.13608,0.127225,0.24761
"E07000034",2009,"male",0.0909756,0.103725,0.0969535,0.139977,0.190022
"E07000034",2010,"female",0.0955051,0.109363,0.122138,0.157647,0.175278
"E07000034",2010,"male",0.0948944,0.0937465,0.103842,0.154965,0.179656
"E07000034",2011,"female",0.093204,0.100028,0.108844,0.151261,0.178823
"E07000034",2011,"male",0.0888232,0.106912,0.105948,0.112778,0.0616824
"E07000034",2012,"female",0.0896059,0.102242,0.113864,0.133411,0.194528
"E07000034",2012,"male",0.091019,0.101099,0.110201,0.139305,0.185801
"E07000034",2013,"female",0.0885155,0.108751,0.136846,0.151302,0.110761
"E07000034",2013,"male",0.0970047,0.100379,0.124496,0.164146,0.100986
"E07000035",2002,"female",0.0932351,0.113598,0.126366,0.125845,0.227283
"E07000035",2002,"male",0.0977385,0.112212,0.118985,0.120735,0.209421
"E07000035",2003,"female",0.101814,0.120189,0.12455,0.178471,0.190127
"E07000035",2003,"male",0.0811296,0.110063,0.131359,0.12165,0.148836
"E07000035",2004,"female",0.0868015,0.106104,0.145054,0.191773,0.182999
"E07000035",2004,"male",0.102384,0.113728,0.118324,0.161041,0.0938285
"E07000035",2005,"female",0.09586,0.107356,0.10684,0.148175,0.195083
"E07000035",2005,"male",0.0952347,0.107716,0.110585,0.156505,0.146762
"E07000035",2006,"female",0.0918013,0.110595,0.138122,0.167741,0.176758
